created_at,full_text,favorite_count,retweet_count
2017-09-30,"Despite the Fake News Media in conjunction with the Dems, an amazing job is being done in Puerto Rico. Great people!",73027,15653
2017-09-30,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!,86315,22866
2017-09-30,I will be going to Puerto Rico on Tuesday with Melania. Will hopefully be able to stop at the U.S. Virgin Islands (people working hard).,65519,12824
2017-09-30,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to '"get Trump.'" Not fair to FR or effort!",76120,19335
2017-09-30,"The military and first responders, despite no electric, roads, phones etc., have done an amazing job. Puerto Rico was totally destroyed.",58941,12711
2017-09-30,"...want everything to be done for them when it should be a community effort. 10,000 Federal workers now on Island doing a fantastic job.",65415,14512
2017-09-30,"...Such poor leadership ability by the Mayor of San Juan, and others in Puerto Rico, who are not able to get their workers to help. They....",52953,14142
2017-09-30,"The Mayor of San Juan, who was very complimentary only a few days ago, has now been told by the Democrats that you must be nasty to Trump.",65913,20134
2017-09-29,"@IMPDnews @POTUS THANK YOU to the amazing Indianapolis Metropolitan Police Department and all law enforcement officers, for all you do 24/7/365! #LESM https://t.co/XFqxbMBEbP",4198,1427
2017-09-29,"Join me for my #WeeklyAddress🇺🇸
https://t.co/QeeKnFuHue https://t.co/NnM2jOkEs0",27536,5958
2017-09-29,"My thoughts are with all those observing Yom Kippur, the holiest day of the Jewish year. https://t.co/0LuZCZl29D",50378,11096
2017-09-29,Thank you @ShopFloorNAM. An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. #TaxReform https://t.co/4sgMWGotOF,29735,5993
2017-09-29,This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future. https://t.co/9s1ggeIJJ5,47808,9707
2017-09-29,RECORD HIGH FOR S &amp; P 500!,56660,10538
2017-09-29,"Thank you to FEMA, our great Military &amp; all First Responders who are working so hard,against terrible odds,in Puerto Rico. See you Tuesday!",69102,13188
2017-09-29,...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!,54769,10572
2017-09-29,"Puerto Rico Governor Ricardo Rossello just stated: '"The Administration and the President, every time we''ve spoken, they''ve delivered......",63974,14795
2017-09-29,GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!,86682,20489
2017-09-29,"Puerto Rico is devastated. Phone system, electric grid many roads, gone. FEMA and First Responders are amazing. Governor said '"great job!'"",62027,12629
2017-09-28,...really hard to help but many have lost their homes. Military is now on site and I will be there Tuesday. Wish press would treat fairly!,70393,13344
2017-09-28,FEMA &amp; First Responders are doing a GREAT job in Puerto Rico. Massive food &amp; water delivered. Docks &amp; electric grid dead. Locals trying....,52019,10272
2017-09-28,"Welcome back @SteveScalise!
#TeamScalise https://t.co/CoRed8rfL2",63094,13422
2017-09-28,The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.,82264,16738
2017-09-28,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.,74952,16433
2017-09-28,"It is time to take care of OUR people, to rebuild OUR NATION, and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA🇺🇸 https://t.co/LsZvHg3got",72223,16526
2017-09-27,"This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed &amp; grow TOGETHER – as one team, one people, &amp; one American family. #TaxReform https://t.co/rtLWANJjIQ",58572,13908
2017-09-27,"Just arrived in Indianapolis, Indiana to make an announcement on #TaxReform! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/Dy9UwhkWHL",56393,10120
2017-09-27,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring,91372,17503
2017-09-27,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",63055,15196
2017-09-27,"We will have the votes for Healthcare but not for the reconciliation deadline of Friday, after which we need 60. Get rid of Filibuster Rule!",61305,12421
2017-09-27,"With one Yes vote in hospital &amp; very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday!",51813,9425
2017-09-27,Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!,88370,16309
2017-09-27,Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!,60112,14137
2017-09-27,"Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Dec!",83273,16313
2017-09-27,"Even Usain Bolt from Jamaica, one of the greatest runners and athletes of all time, showed RESPECT for our National Anthem! 🇺🇸🇯🇲 https://t.co/zkenuAP9RS",139464,41074
2017-09-27,"70 years ago today, the National Security Council met for the first time. Great history of advising Presidents-then &amp; now! Thanks NSC Staff!",52221,8158
2017-09-26,Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA🇺🇸 https://t.co/s7KhlSMEqY,32583,5939
2017-09-26,It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. https://t.co/43U4T34JgF,37706,8006
2017-09-26,I want to express our support and extend our prayers to all those affected by the vile terror attack in Spain last month. 🇺🇸🇪🇸 https://t.co/5mT0QXFlnL,44696,8066
2017-09-26,America's hearts &amp; prayers are with the people of #PuertoRico &amp; the #USVI. We will get through this - and we will get through this TOGETHER! https://t.co/NcmsF4Fqpr,44545,9885
2017-09-26,Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA🇺🇸,41491,6513
2017-09-26,Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA🇺🇸 https://t.co/nWnX9CDP0d,36142,6519
2017-09-26,The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!,84407,18271
2017-09-26,"Thank you to Carmen Yulin Cruz, the Mayor of San Juan, for your kind words on FEMA etc.We are working hard. Much food and water there/on way",64268,13151
2017-09-26,Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.,47328,11621
2017-09-26,"But while Dallas dropped to its knees as a team, they all stood up for our National Anthem. Big progress being made-we all love our country!",81839,14213
2017-09-26,"The booing at the NFL football game last night, when the entire Dallas team dropped to its knees, was loudest I have ever heard. Great anger",107453,20671
2017-09-26,"Ratings for NFL football are way down except before game starts, when people tune in to see whether or not our country will be disrespected!",85731,17135
2017-09-26,A few of the many clips of John McCain talking about Repealing &amp; Replacing O'Care. My oh my has he changed-complete turn from years of talk! https://t.co/t9cXG2Io86,74057,28173
2017-09-26,"...owed to Wall Street and the banks which, sadly, must be dealt with. Food, water and medical are top priorities - and doing well. #FEMA",38385,7697
2017-09-26,"...It''s old electrical grid, which was in terrible shape, was devastated. Much of the Island was destroyed, with billions of dollars....",41099,8450
2017-09-26,"Texas &amp; Florida are doing great but Puerto Rico, which was already suffering from broken infrastructure &amp; massive debt, is in deep trouble..",55056,12515
2017-09-25,"Tremendous backlash against the NFL and its players for disrespect of our Country.
#StandForOurAnthem🇺🇸",105905,24835
2017-09-25,General John Kelly totally agrees w/ my stance on NFL players and the fact that they should not be disrespecting our FLAG or GREAT COUNTRY!,101723,20541
2017-09-25,".@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG, ANTHEM, COUNTRY. Total lie!",61872,16015
2017-09-25,#StandForOurAnthem,198193,69739
2017-09-25,The White House never looked more beautiful than it did returning last night. Important meetings taking place today. Big tax cuts &amp; reform.,79971,13113
2017-09-25,"The issue of kneeling has nothing to do with race. It is about respect for our Country, Flag and National Anthem. NFL must respect this!",197314,52428
2017-09-25,Many people booed the players who kneeled yesterday (which was a small percentage of total). These are fans who demand respect for our Flag!,130991,22825
2017-09-25,So proud of NASCAR and its supporters and fans. They won't put up with disrespecting our Country or our Flag - they said it loud and clear!,165200,33795
2017-09-24,"Making America Safe is my number one priority. We will not admit those into our country we cannot safely vet.
https://t.co/KJ886okyfC",93624,21499
2017-09-24,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,165504,37407
2017-09-24,"Alaska, Arizona, Maine and Kentucky are big winners in the Healthcare proposal. 7 years of Repeal &amp; Replace and some Senators not there.",60153,11695
2017-09-24,Courageous Patriots have fought and died for our great American Flag --- we MUST honor and respect it!  MAKE AMERICA GREAT AGAIN!,189676,49363
2017-09-24,Please to inform that the Champion Pittsburgh Penguins of the NHL will be joining me at the White House for Ceremony. Great team!,154442,31271
2017-09-24,"Great solidarity for our National Anthem and for our Country. Standing with locked arms is good, kneeling is not acceptable. Bad ratings!",129000,25627
2017-09-24,"...NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country. League should back U.S.",149425,31219
2017-09-24,"If NFL fans refuse to go to games until players stop disrespecting our Flag &amp; Country, you will see change take place fast. Fire or suspend!",170623,41881
2017-09-24,"Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man, they won''t be around much longer!",127265,34269
2017-09-23,Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!,147809,37921
2017-09-23,"Democrats are laughingly saying that McCain had a '"moment of courage.'" Tell that to the people of Arizona who were deceived. 116% increase!",99678,24976
2017-09-23,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,92826,26732
2017-09-23,Very proud of our incredible First Lady (@FLOTUS.) She is a truly great representative for our country! https://t.co/yFv0WIjgby,97980,17353
2017-09-23,"...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU''RE FIRED. Find something else to do!",153220,38996
2017-09-23,"If a player wants the privilege of making millions of dollars in the NFL,or other leagues, he or she should not be allowed to disrespect....",174849,44021
2017-09-23,"Going to the White House is considered a great honor for a championship team.Stephen Curry is hesitating,therefore invitation is withdrawn!",202715,59705
2017-09-23,"It was great being with Luther Strange last night in Alabama. What great people, what a crowd! Vote Luther on Tuesday.",42992,6552
